source,target,mor
EGFR,RCOR3,-1.67077239348084
EGFR,ZNF350,-1.26350006747404
EGFR,DCAF13,1.43423295705024
EGFR,N4BP2L2,-1.59401464603044
EGFR,AJUBA,-3.19326466262031
EGFR,MMUT,-1.6908695700559
EGFR,CFL1,1.32924547866267
EGFR,GPR75,1.03703951529263
EGFR,TRIM52,-2.01216033190721
EGFR,ZNF451,-1.05600688074436
EGFR,GRAMD1C,-2.79709199268972
EGFR,C2CD5,-1.93904307015901
EGFR,ZNF571,-1.903966941986
EGFR,ZBED8,-3.11684877428265
EGFR,PTHLH,3.6139766530131
EGFR,CARF,-1.60128408140437
EGFR,SH2D5,2.43213297611948
EGFR,ZSCAN31,-3.10009170888316
EGFR,MYEOV,1.72663243437403
EGFR,PNISR,-1.59538804318438
EGFR,TTC33,-1.38440898157233
EGFR,DSPP,2.35038711269519
EGFR,ANAPC16,-1.82101835805423
EGFR,EGR3,6.27141550111319
EGFR,FOXN3,-1.67954301259901
EGFR,PEX1,-1.66166240906158
EGFR,TOMM34,1.80597879298749
EGFR,ABHD18,-1.2730325781368
EGFR,NPNT,-1.87135596634344
EGFR,SUDS3,-2.19531961765194
EGFR,GABARAPL1,-2.95964345352502
EGFR,AUH,-2.19400351460581
EGFR,CDKN1B,-3.267665796592
EGFR,HACE1,-2.48946187528862
EGFR,TPM3,0.924111491743276
EGFR,RELT,2.29165301407767
EGFR,CREG1,-2.11342444878467
EGFR,GAL,2.16277575187849
EGFR,CD160,0.762055840881122
EGFR,ZBTB3,-1.41817297699195
EGFR,C11orf54,-2.59084283821753
EGFR,HOXC6,-2.42699297906554
EGFR,LIPG,3.61106578296836
EGFR,STX1A,1.69688783207693
EGFR,USP36,1.59254306774406
EGFR,ASB8,-1.43939751861541
EGFR,NNT,-1.50642252375561
EGFR,USP48,-0.987519609373232
EGFR,ALOXE3,1.87497320027495
EGFR,ZNHIT3,-1.29726914477624
EGFR,ZFP2,-1.11897580998605
EGFR,SLC20A1,5.14750431203341
EGFR,CDIPT,-1.67323908018066
EGFR,SEC14L2,1.38341251854441
EGFR,IFT80,-2.01172497620592
EGFR,CCDC6,-1.72081462051235
EGFR,CEP68,-1.6695548170153
EGFR,ZNF696,1.12281215571101
EGFR,ZBTB44,-1.78095048123958
EGFR,IER2,4.08664228744512
EGFR,MMP1,7.64875314135371
EGFR,TUBB6,3.1450664481421
EGFR,JRKL,-0.999424572438277
EGFR,RAB11FIP4,-1.05279481093966
EGFR,KLHL24,-3.62900281235616
EGFR,IFT74,-1.67376065446735
EGFR,KRT6A,2.62927167775161
EGFR,FAAH2,-1.7313225535791
EGFR,LRRC8E,0.947703934099901
EGFR,TRIM23,-1.69658182159265
EGFR,MAP3K14,1.98450624111606
EGFR,BICRAL,-2.015439951573
EGFR,MRPS14,-1.29715246155447
EGFR,YRDC,2.93469489053859
EGFR,RETREG2,-1.68468124309844
EGFR,ATG14,-2.36014716245379
EGFR,KLF2,1.74139184877378
EGFR,AREG,3.88796768844348
EGFR,ZNF302,-1.71508145000781
EGFR,STX19,-1.57552754818057
EGFR,IDI2,1.12795498906275
