source,target,mor
KEGG_INOSITOL_PHOSPHATE_METABOLISM,ITPK1,1
KEGG_PROPANOATE_METABOLISM,ABAT,1
KEGG_BUTANOATE_METABOLISM,ABAT,1
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,ABAT,1
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,ABAT,1
KEGG_BETA_ALANINE_METABOLISM,ABAT,1
KEGG_MELANOGENESIS,ADCY1,1
KEGG_LONG_TERM_POTENTIATION,ADCY1,1
KEGG_CHEMOKINE_SIGNALING_PATHWAY,ADCY1,1
KEGG_GAP_JUNCTION,ADCY1,1
KEGG_GNRH_SIGNALING_PATHWAY,ADCY1,1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,ADCY1,1
KEGG_CALCIUM_SIGNALING_PATHWAY,ADCY1,1
KEGG_PURINE_METABOLISM,ADCY1,1
KEGG_DILATED_CARDIOMYOPATHY,ADCY1,1
KEGG_OOCYTE_MEIOSIS,ADCY1,1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,ADCY1,1
KEGG_RETINOL_METABOLISM,DHRS3,1
KEGG_SPHINGOLIPID_METABOLISM,UGCG,1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,ALDH3B1,1
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,ALDH3B1,1
KEGG_HISTIDINE_METABOLISM,ALDH3B1,1
KEGG_TYROSINE_METABOLISM,ALDH3B1,1
KEGG_PHENYLALANINE_METABOLISM,ALDH3B1,1
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,ALDH3B1,1
KEGG_APOPTOSIS,ENDOD1,1
KEGG_ALZHEIMERS_DISEASE,MAPT,1
KEGG_MAPK_SIGNALING_PATHWAY,MAPT,1
KEGG_RETINOL_METABOLISM,CYP26B1,1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,PGR,1
KEGG_OOCYTE_MEIOSIS,PGR,1
KEGG_GAP_JUNCTION,GJA1,1
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,GJA1,1
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,ADCY9,1
KEGG_MELANOGENESIS,ADCY9,1
KEGG_CHEMOKINE_SIGNALING_PATHWAY,ADCY9,1
KEGG_GAP_JUNCTION,ADCY9,1
KEGG_GNRH_SIGNALING_PATHWAY,ADCY9,1
KEGG_VIBRIO_CHOLERAE_INFECTION,ADCY9,1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,ADCY9,1
KEGG_CALCIUM_SIGNALING_PATHWAY,ADCY9,1
KEGG_PURINE_METABOLISM,ADCY9,1
KEGG_DILATED_CARDIOMYOPATHY,ADCY9,1
KEGG_OOCYTE_MEIOSIS,ADCY9,1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,ADCY9,1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,CHPT1,1
KEGG_ETHER_LIPID_METABOLISM,CHPT1,1
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,P2RY2,1
KEGG_ARACHIDONIC_ACID_METABOLISM,PTGES,1
KEGG_GAP_JUNCTION,TUBB2B,1
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,TUBB2B,1
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,BLVRB,1
KEGG_SELENOAMINO_ACID_METABOLISM,PAPSS2,1
KEGG_PURINE_METABOLISM,PAPSS2,1
KEGG_SULFUR_METABOLISM,PAPSS2,1
KEGG_PPAR_SIGNALING_PATHWAY,SLC27A2,1
KEGG_PEROXISOME,SLC27A2,1
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,ELOVL5,1
KEGG_CHRONIC_MYELOID_LEUKEMIA,GAB2,1
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,GAB2,1
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,GAB2,1
KEGG_PROSTATE_CANCER,AR,1
KEGG_OOCYTE_MEIOSIS,AR,1
KEGG_PATHWAYS_IN_CANCER,AR,1
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,CALCR,1
KEGG_JAK_STAT_SIGNALING_PATHWAY,CISH,1
KEGG_CELL_ADHESION_MOLECULES_CAMS,CLDN7,1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,CLDN7,1
KEGG_TIGHT_JUNCTION,CLDN7,1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,INHBB,1
KEGG_TGF_BETA_SIGNALING_PATHWAY,INHBB,1
KEGG_LYSOSOME,GLA,1
KEGG_GALACTOSE_METABOLISM,GLA,1
KEGG_GLYCEROLIPID_METABOLISM,GLA,1
KEGG_SPHINGOLIPID_METABOLISM,GLA,1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,GLA,1
KEGG_AXON_GUIDANCE,RHOD,1
KEGG_MAPK_SIGNALING_PATHWAY,RASGRP1,1
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,RASGRP1,1
KEGG_TIGHT_JUNCTION,TJP3,1
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,MICB,1
KEGG_MAPK_SIGNALING_PATHWAY,RPS6KA2,1
KEGG_MTOR_SIGNALING_PATHWAY,RPS6KA2,1
KEGG_LONG_TERM_POTENTIATION,RPS6KA2,1
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,RPS6KA2,1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,RPS6KA2,1
KEGG_OOCYTE_MEIOSIS,RPS6KA2,1
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,NPY1R,1
KEGG_AXON_GUIDANCE,ABLIM1,1
KEGG_ENDOCYTOSIS,RET,1
KEGG_THYROID_CANCER,RET,1
KEGG_PATHWAYS_IN_CANCER,RET,1
KEGG_CELL_CYCLE,SFN,1
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,SFN,1
KEGG_P53_SIGNALING_PATHWAY,SFN,1
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,JAK2,1
KEGG_CHEMOKINE_SIGNALING_PATHWAY,JAK2,1
KEGG_LEISHMANIA_INFECTION,JAK2,1
KEGG_JAK_STAT_SIGNALING_PATHWAY,JAK2,1
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,NADSYN1,1
KEGG_GLIOMA,IGF1R,1
KEGG_ENDOCYTOSIS,IGF1R,1
KEGG_FOCAL_ADHESION,IGF1R,1
KEGG_MELANOMA,IGF1R,1
KEGG_PROSTATE_CANCER,IGF1R,1
KEGG_LONG_TERM_DEPRESSION,IGF1R,1
KEGG_ADHERENS_JUNCTION,IGF1R,1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,IGF1R,1
KEGG_OOCYTE_MEIOSIS,IGF1R,1
KEGG_PATHWAYS_IN_CANCER,IGF1R,1
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,ELOVL2,1
KEGG_PEROXISOME,PEX11A,1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,CXCL12,1
KEGG_AXON_GUIDANCE,CXCL12,1
KEGG_CHEMOKINE_SIGNALING_PATHWAY,CXCL12,1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,CXCL12,1
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,CXCL12,1
KEGG_ABC_TRANSPORTERS,ABCA3,1
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,AQP3,1
KEGG_TASTE_TRANSDUCTION,SCNN1A,1
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,SCNN1A,1
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,UGDH,1
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,UGDH,1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,UGDH,1
KEGG_STARCH_AND_SUCROSE_METABOLISM,UGDH,1
KEGG_LIMONENE_AND_PINENE_DEGRADATION,ALDH3A2,1
KEGG_PROPANOATE_METABOLISM,ALDH3A2,1
KEGG_BUTANOATE_METABOLISM,ALDH3A2,1
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,ALDH3A2,1
KEGG_ARGININE_AND_PROLINE_METABOLISM,ALDH3A2,1
KEGG_TRYPTOPHAN_METABOLISM,ALDH3A2,1
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,ALDH3A2,1
KEGG_GLYCEROLIPID_METABOLISM,ALDH3A2,1
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,ALDH3A2,1
KEGG_HISTIDINE_METABOLISM,ALDH3A2,1
KEGG_LYSINE_DEGRADATION,ALDH3A2,1
KEGG_BETA_ALANINE_METABOLISM,ALDH3A2,1
KEGG_FATTY_ACID_METABOLISM,ALDH3A2,1
KEGG_PYRUVATE_METABOLISM,ALDH3A2,1
KEGG_AXON_GUIDANCE,PLXNB1,1
KEGG_HOMOLOGOUS_RECOMBINATION,XRCC3,1
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,PTPN6,1
KEGG_LEISHMANIA_INFECTION,PTPN6,1
KEGG_JAK_STAT_SIGNALING_PATHWAY,PTPN6,1
KEGG_ADHERENS_JUNCTION,PTPN6,1
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,PTPN6,1
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,PTPN6,1
KEGG_PARKINSONS_DISEASE,TH,1
KEGG_TYROSINE_METABOLISM,TH,1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,GFUS,1
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,GFUS,1
KEGG_ENDOCYTOSIS,RABEP1,1
KEGG_MAPK_SIGNALING_PATHWAY,MAPK13,1
KEGG_VEGF_SIGNALING_PATHWAY,MAPK13,1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,MAPK13,1
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,MAPK13,1
KEGG_LEISHMANIA_INFECTION,MAPK13,1
KEGG_GNRH_SIGNALING_PATHWAY,MAPK13,1
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,MAPK13,1
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,MAPK13,1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,MAPK13,1
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,MAPK13,1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,MAPK13,1
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,MAPK13,1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,MAPK13,1
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,MAPK13,1
KEGG_TIGHT_JUNCTION,LLGL2,1
KEGG_P53_SIGNALING_PATHWAY,PERP,1
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,DCXR,1
KEGG_ARGININE_AND_PROLINE_METABOLISM,CKB,1
KEGG_TYPE_I_DIABETES_MELLITUS,CPE,1
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,CA2,1
KEGG_NITROGEN_METABOLISM,CA2,1
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,CACNA2D2,1
KEGG_MAPK_SIGNALING_PATHWAY,CACNA2D2,1
KEGG_DILATED_CARDIOMYOPATHY,CACNA2D2,1
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,CACNA2D2,1
KEGG_CARDIAC_MUSCLE_CONTRACTION,CACNA2D2,1
KEGG_DNA_REPLICATION,RNASEH2A,1
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,FGFR3,1
KEGG_ENDOCYTOSIS,FGFR3,1
KEGG_MAPK_SIGNALING_PATHWAY,FGFR3,1
KEGG_BLADDER_CANCER,FGFR3,1
KEGG_PATHWAYS_IN_CANCER,FGFR3,1
KEGG_OXIDATIVE_PHOSPHORYLATION,COX6C,1
KEGG_ALZHEIMERS_DISEASE,COX6C,1
KEGG_HUNTINGTONS_DISEASE,COX6C,1
KEGG_PARKINSONS_DISEASE,COX6C,1
KEGG_CARDIAC_MUSCLE_CONTRACTION,COX6C,1
KEGG_JAK_STAT_SIGNALING_PATHWAY,PRLR,1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,PRLR,1
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,PRLR,1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,SERPINA1,1
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,GALE,1
KEGG_GALACTOSE_METABOLISM,GALE,1
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,IMPA2,1
KEGG_INOSITOL_PHOSPHATE_METABOLISM,IMPA2,1
KEGG_ECM_RECEPTOR_INTERACTION,LAMC2,1
KEGG_FOCAL_ADHESION,LAMC2,1
KEGG_SMALL_CELL_LUNG_CANCER,LAMC2,1
KEGG_PATHWAYS_IN_CANCER,LAMC2,1
KEGG_PPAR_SIGNALING_PATHWAY,ACOX2,1
KEGG_PEROXISOME,ACOX2,1
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,ACOX2,1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,CXCL14,1
KEGG_CHEMOKINE_SIGNALING_PATHWAY,CXCL14,1
KEGG_PANCREATIC_CANCER,JAK1,1
KEGG_LEISHMANIA_INFECTION,JAK1,1
KEGG_JAK_STAT_SIGNALING_PATHWAY,JAK1,1
KEGG_PATHWAYS_IN_CANCER,JAK1,1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,SERPINA5,1
KEGG_BUTANOATE_METABOLISM,HMGCS2,1
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,HMGCS2,1
KEGG_PPAR_SIGNALING_PATHWAY,HMGCS2,1
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,HMGCS2,1
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,TNNC1,1
KEGG_CALCIUM_SIGNALING_PATHWAY,TNNC1,1
KEGG_DILATED_CARDIOMYOPATHY,TNNC1,1
KEGG_CARDIAC_MUSCLE_CONTRACTION,TNNC1,1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,SORD,1
KEGG_GLUTATHIONE_METABOLISM,IDH2,1
KEGG_CITRATE_CYCLE_TCA_CYCLE,IDH2,1
KEGG_PEROXISOME,IDH2,1
KEGG_APOPTOSIS,PRKAR2B,1
KEGG_INSULIN_SIGNALING_PATHWAY,PRKAR2B,1
KEGG_ARGININE_AND_PROLINE_METABOLISM,ASS1,1
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,ASS1,1
KEGG_CALCIUM_SIGNALING_PATHWAY,ATP2B4,1
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,UAP1,1
KEGG_JAK_STAT_SIGNALING_PATHWAY,PIAS1,1
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,PIAS1,1
KEGG_SMALL_CELL_LUNG_CANCER,PIAS1,1
KEGG_PATHWAYS_IN_CANCER,PIAS1,1
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,ACSL3,1
KEGG_PPAR_SIGNALING_PATHWAY,ACSL3,1
KEGG_PEROXISOME,ACSL3,1
KEGG_FATTY_ACID_METABOLISM,ACSL3,1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,ALDH1A3,1
KEGG_PHENYLALANINE_METABOLISM,ALDH1A3,1
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,ALDH1A3,1
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,ALDH1A3,1
KEGG_HISTIDINE_METABOLISM,ALDH1A3,1
KEGG_TYROSINE_METABOLISM,ALDH1A3,1
KEGG_PROTEIN_EXPORT,SRP19,1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,GPD1L,1
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,B2M,1
KEGG_PPAR_SIGNALING_PATHWAY,DBI,1
KEGG_FOCAL_ADHESION,MYL12A,1
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,MYL12A,1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,MYL12A,1
KEGG_TIGHT_JUNCTION,MYL12A,1
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,RPS6KA3,1
KEGG_MAPK_SIGNALING_PATHWAY,RPS6KA3,1
KEGG_MTOR_SIGNALING_PATHWAY,RPS6KA3,1
KEGG_LONG_TERM_POTENTIATION,RPS6KA3,1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,RPS6KA3,1
KEGG_OOCYTE_MEIOSIS,RPS6KA3,1
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,PTK2B,1
KEGG_GNRH_SIGNALING_PATHWAY,PTK2B,1
KEGG_CHEMOKINE_SIGNALING_PATHWAY,PTK2B,1
KEGG_CALCIUM_SIGNALING_PATHWAY,PTK2B,1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,PTK2B,1
KEGG_CELL_CYCLE,CDC14B,1
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,FADS1,1
KEGG_PARKINSONS_DISEASE,UBE2J1,1
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,UBE2J1,1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,BMPR1B,1
KEGG_TGF_BETA_SIGNALING_PATHWAY,BMPR1B,1
KEGG_PROSTATE_CANCER,NKX3-1,1
KEGG_PATHWAYS_IN_CANCER,NKX3-1,1
KEGG_CELL_ADHESION_MOLECULES_CAMS,ITGAV,1
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,ITGAV,1
KEGG_ECM_RECEPTOR_INTERACTION,ITGAV,1
KEGG_FOCAL_ADHESION,ITGAV,1
KEGG_DILATED_CARDIOMYOPATHY,ITGAV,1
KEGG_SMALL_CELL_LUNG_CANCER,ITGAV,1
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,ITGAV,1
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,ITGAV,1
KEGG_PATHWAYS_IN_CANCER,ITGAV,1
KEGG_TIGHT_JUNCTION,VAPA,1
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,INPP4B,1
KEGG_INOSITOL_PHOSPHATE_METABOLISM,INPP4B,1
KEGG_MELANOGENESIS,GNAI3,1
KEGG_CHEMOKINE_SIGNALING_PATHWAY,GNAI3,1
KEGG_GAP_JUNCTION,GNAI3,1
KEGG_LONG_TERM_DEPRESSION,GNAI3,1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,GNAI3,1
KEGG_AXON_GUIDANCE,GNAI3,1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,GNAI3,1
KEGG_TIGHT_JUNCTION,GNAI3,1
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,IQGAP2,1
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,ACTN1,1
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,ACTN1,1
KEGG_FOCAL_ADHESION,ACTN1,1
KEGG_TIGHT_JUNCTION,ACTN1,1
KEGG_ADHERENS_JUNCTION,ACTN1,1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,ACTN1,1
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,ACTN1,1
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,UBE2I,1
KEGG_ETHER_LIPID_METABOLISM,PLPP1,1
KEGG_GLYCEROLIPID_METABOLISM,PLPP1,1
KEGG_SPHINGOLIPID_METABOLISM,PLPP1,1
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,PLPP1,1
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,PLPP1,1
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,HERC3,1
KEGG_PANCREATIC_CANCER,AKT1,1
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,AKT1,1
KEGG_GLIOMA,AKT1,1
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,AKT1,1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,AKT1,1
KEGG_FOCAL_ADHESION,AKT1,1
KEGG_MELANOMA,AKT1,1
KEGG_TIGHT_JUNCTION,AKT1,1
KEGG_SMALL_CELL_LUNG_CANCER,AKT1,1
KEGG_MTOR_SIGNALING_PATHWAY,AKT1,1
KEGG_CHRONIC_MYELOID_LEUKEMIA,AKT1,1
KEGG_CHEMOKINE_SIGNALING_PATHWAY,AKT1,1
KEGG_NON_SMALL_CELL_LUNG_CANCER,AKT1,1
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,AKT1,1
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,AKT1,1
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,AKT1,1
KEGG_ERBB_SIGNALING_PATHWAY,AKT1,1
KEGG_PATHWAYS_IN_CANCER,AKT1,1
KEGG_VEGF_SIGNALING_PATHWAY,AKT1,1
KEGG_APOPTOSIS,AKT1,1
KEGG_INSULIN_SIGNALING_PATHWAY,AKT1,1
KEGG_COLORECTAL_CANCER,AKT1,1
KEGG_ENDOMETRIAL_CANCER,AKT1,1
KEGG_MAPK_SIGNALING_PATHWAY,AKT1,1
KEGG_PROSTATE_CANCER,AKT1,1
KEGG_JAK_STAT_SIGNALING_PATHWAY,AKT1,1
KEGG_ACUTE_MYELOID_LEUKEMIA,AKT1,1
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,AKT1,1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,AKT1,1
KEGG_RENAL_CELL_CARCINOMA,AKT1,1
KEGG_ARGININE_AND_PROLINE_METABOLISM,SMS,1
KEGG_GLUTATHIONE_METABOLISM,SMS,1
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,SMS,1
KEGG_BETA_ALANINE_METABOLISM,SMS,1
KEGG_MAPK_SIGNALING_PATHWAY,SRF,1
KEGG_STEROID_BIOSYNTHESIS,DHCR24,1
KEGG_JAK_STAT_SIGNALING_PATHWAY,CCND3,1
KEGG_CELL_CYCLE,CCND3,1
KEGG_WNT_SIGNALING_PATHWAY,CCND3,1
KEGG_FOCAL_ADHESION,CCND3,1
KEGG_P53_SIGNALING_PATHWAY,CCND3,1
KEGG_MAPK_SIGNALING_PATHWAY,ELK4,1
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,CAMKK2,1
KEGG_THYROID_CANCER,NCOA4,1
KEGG_PATHWAYS_IN_CANCER,NCOA4,1
KEGG_NON_HOMOLOGOUS_END_JOINING,XRCC6,1
KEGG_NON_HOMOLOGOUS_END_JOINING,XRCC5,1
KEGG_PATHWAYS_IN_CANCER,KLK3,1
KEGG_PROSTATE_CANCER,KLK3,1
KEGG_ABC_TRANSPORTERS,ABCC4,1
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,PGM3,1
KEGG_GAP_JUNCTION,GUCY1A1,1
KEGG_LONG_TERM_DEPRESSION,GUCY1A1,1
KEGG_PURINE_METABOLISM,GUCY1A1,1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,GUCY1A1,1
KEGG_ENDOCYTOSIS,RAB4A,1
KEGG_PROTEIN_EXPORT,SPCS3,1
KEGG_PANCREATIC_CANCER,CDK6,1
KEGG_GLIOMA,CDK6,1
KEGG_CELL_CYCLE,CDK6,1
KEGG_MELANOMA,CDK6,1
KEGG_SMALL_CELL_LUNG_CANCER,CDK6,1
KEGG_CHRONIC_MYELOID_LEUKEMIA,CDK6,1
KEGG_NON_SMALL_CELL_LUNG_CANCER,CDK6,1
KEGG_PATHWAYS_IN_CANCER,CDK6,1
KEGG_P53_SIGNALING_PATHWAY,CDK6,1
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,ACSL1,1
KEGG_PPAR_SIGNALING_PATHWAY,ACSL1,1
KEGG_FATTY_ACID_METABOLISM,ACSL1,1
KEGG_PEROXISOME,ACSL1,1
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,BDKRB2,1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,BDKRB2,1
KEGG_CALCIUM_SIGNALING_PATHWAY,BDKRB2,1
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,BDKRB2,1
KEGG_ECM_RECEPTOR_INTERACTION,COL1A1,1
KEGG_FOCAL_ADHESION,COL1A1,1
KEGG_CELL_ADHESION_MOLECULES_CAMS,NCAM1,1
KEGG_PRION_DISEASES,NCAM1,1
KEGG_PANCREATIC_CANCER,RB1,1
KEGG_GLIOMA,RB1,1
KEGG_CELL_CYCLE,RB1,1
KEGG_MELANOMA,RB1,1
KEGG_SMALL_CELL_LUNG_CANCER,RB1,1
KEGG_PROSTATE_CANCER,RB1,1
KEGG_CHRONIC_MYELOID_LEUKEMIA,RB1,1
KEGG_NON_SMALL_CELL_LUNG_CANCER,RB1,1
KEGG_BLADDER_CANCER,RB1,1
KEGG_PATHWAYS_IN_CANCER,RB1,1
KEGG_ECM_RECEPTOR_INTERACTION,COL6A2,1
KEGG_FOCAL_ADHESION,COL6A2,1
KEGG_CARDIAC_MUSCLE_CONTRACTION,TPM2,1
KEGG_DILATED_CARDIOMYOPATHY,TPM2,1
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,TPM2,1
KEGG_VIRAL_MYOCARDITIS,MYH3,1
KEGG_TIGHT_JUNCTION,MYH3,1
KEGG_OXIDATIVE_PHOSPHORYLATION,COX7A1,1
KEGG_ALZHEIMERS_DISEASE,COX7A1,1
KEGG_HUNTINGTONS_DISEASE,COX7A1,1
KEGG_PARKINSONS_DISEASE,COX7A1,1
KEGG_CARDIAC_MUSCLE_CONTRACTION,COX7A1,1
KEGG_MAPK_SIGNALING_PATHWAY,CACNA1H,1
KEGG_CALCIUM_SIGNALING_PATHWAY,CACNA1H,1
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,SGCA,1
KEGG_VIRAL_MYOCARDITIS,SGCA,1
KEGG_DILATED_CARDIOMYOPATHY,SGCA,1
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,SGCA,1
KEGG_PRION_DISEASES,PRNP,1
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,MYL6B,1
KEGG_LONG_TERM_DEPRESSION,RYR1,1
KEGG_CALCIUM_SIGNALING_PATHWAY,RYR1,1
KEGG_ALZHEIMERS_DISEASE,ATP2A1,1
KEGG_CALCIUM_SIGNALING_PATHWAY,ATP2A1,1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,CFD,1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,MYL7,1
KEGG_TIGHT_JUNCTION,MYL7,1
